,price,rooms,area,location1,market,households_qty_per_location,rooms_per_households_qty,market_per_households_qty
1488,832455.0,3,73.48,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
1489,790000.0,3,91.0,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
1490,791820.0,4,63.6,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
1491,640000.0,5,63.0,Fabryczna,secondary,1211,0.41288191577208916,0.4624277456647399
1492,598900.0,3,52.73,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
1493,779000.0,3,62.5,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
1494,875000.0,3,71.93,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
1495,699000.0,3,60.5,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
1496,707169.0,3,74.05,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
1497,1018412.0,4,72.1,Stare Miasto,primary,1133,0.353045013239188,0.5710503089143866
1498,480000.0,3,61.04,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
1499,555197.0,2,54.97,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
1500,799000.0,4,78.85,Psie Pole,secondary,1233,0.32441200324412006,0.6796431467964315
1501,868230.0,4,78.93,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
1502,640000.0,3,54.1,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
1503,598900.0,3,61.0,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
1504,385000.0,2,41.0,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
1505,599900.0,2,45.21,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
1506,529000.0,1,38.02,Śródmieście,secondary,804,0.12437810945273632,0.4092039800995025
1507,849000.0,4,72.29,Psie Pole,secondary,1233,0.32441200324412006,0.6796431467964315
1508,505900.0,2,41.72,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
1509,224198.0,4,92.43,Fabryczna,primary,1211,0.3303055326176713,0.4624277456647399
1510,583000.0,3,57.8,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
1511,779000.0,3,64.08,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
1512,559000.0,2,46.6,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
1513,650000.0,2,54.0,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
1514,920000.0,4,84.5,Stare Miasto,primary,1133,0.353045013239188,0.5710503089143866
1515,799000.0,2,45.0,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
1516,619500.0,2,50.04,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
1517,529997.0,3,54.1,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
1518,699999.0,3,57.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
1519,500000.0,3,54.1,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
1520,399000.0,1,34.0,Fabryczna,secondary,1211,0.08257638315441783,0.4624277456647399
1521,785000.0,3,70.85,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
1522,679000.0,4,65.81,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
1523,828493.0,3,64.0,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
1524,958296.0,4,74.3,Śródmieście,primary,804,0.4975124378109453,0.4092039800995025
1525,769000.0,4,74.0,Fabryczna,secondary,1211,0.3303055326176713,0.4624277456647399
1526,390000.0,1,30.0,Krzyki,secondary,1802,0.05549389567147614,0.5477247502774695
1527,505000.0,2,39.29,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
1528,740000.0,3,69.9,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
1529,830000.0,3,88.59,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
1530,635900.0,3,51.7,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
1531,990697.0,4,87.56,Stare Miasto,primary,1133,0.353045013239188,0.5710503089143866
1532,645000.0,3,62.0,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
1533,364956.0,2,35.77,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
1534,549999.0,2,41.5,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
1535,534900.0,2,39.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
1536,799000.0,2,45.0,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
1537,390000.0,1,29.27,Stare Miasto,secondary,1133,0.088261253309797,0.5710503089143866
1538,865000.0,3,75.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
1539,699500.0,3,53.78,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
1540,429000.0,2,48.12,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
1541,875300.0,4,74.5,Stare Miasto,primary,1133,0.353045013239188,0.5710503089143866
1542,515000.0,2,44.0,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
1543,599000.0,3,48.0,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
1544,570000.0,3,83.78,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
1545,999000.0,7,74.66,Fabryczna,secondary,1211,0.5780346820809248,0.4624277456647399
1546,569000.0,2,52.3,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
1547,725000.0,3,75.25,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
1548,657600.0,4,68.5,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
1549,616400.0,2,46.0,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
1550,619900.0,3,57.9,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
1551,746825.0,4,73.29,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
1552,700000.0,3,55.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
1553,912129.0,3,64.69,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
1554,670000.0,2,50.56,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
1555,550000.0,2,55.0,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
1556,784000.0,3,69.2,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
1557,935307.0,2,64.15,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
1558,722655.0,2,53.53,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
1559,899000.0,3,63.44,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
1560,615000.0,2,49.46,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
1561,655200.0,2,50.4,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
1562,820000.0,4,83.89,Śródmieście,secondary,804,0.4975124378109453,0.4092039800995025
1563,614000.0,1,40.83,Stare Miasto,primary,1133,0.088261253309797,0.5710503089143866
1564,395000.0,1,34.6,Fabryczna,secondary,1211,0.08257638315441783,0.4624277456647399
1565,836880.0,3,63.4,Śródmieście,primary,804,0.3731343283582089,0.4092039800995025
1566,649000.0,2,49.0,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
1567,699000.0,3,56.33,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
1568,679774.0,3,58.15,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
1569,499000.0,2,39.1,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
1570,684000.0,3,61.24,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
1571,519990.0,2,48.3,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
1572,861300.0,3,67.26,Śródmieście,primary,804,0.3731343283582089,0.4092039800995025
1573,695000.0,3,55.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
1574,539000.0,2,54.21,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
1575,599000.0,3,65.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
1576,700000.0,2,40.0,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
1577,819999.0,3,67.8,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
1578,817817.0,3,61.49,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
1579,542220.0,3,51.64,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
1580,602744.0,3,51.08,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
1581,898290.0,4,99.81,Fabryczna,primary,1211,0.3303055326176713,0.4624277456647399
1582,856473.0,3,69.35,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
1583,569326.0,1,34.59,Stare Miasto,primary,1133,0.088261253309797,0.5710503089143866
1584,870000.0,3,96.32,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
1585,413508.0,2,40.54,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
1586,529228.0,2,43.11,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
1587,876740.0,4,74.3,Śródmieście,primary,804,0.4975124378109453,0.4092039800995025
1588,588462.0,2,44.75,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
1589,500736.0,2,39.12,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
1590,649000.0,3,57.13,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
1591,939999.0,4,87.0,Stare Miasto,primary,1133,0.353045013239188,0.5710503089143866
1592,499000.0,3,68.96,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
1593,742500.0,3,60.0,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
1594,549000.0,2,46.69,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
1595,675000.0,3,60.0,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
1596,1099791.0,2,43.47,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
1597,865000.0,4,72.33,Fabryczna,secondary,1211,0.3303055326176713,0.4624277456647399
1598,800000.0,3,63.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
1599,475000.0,3,51.0,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
1600,599000.0,2,56.6,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
1601,857460.0,3,69.43,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
1602,600600.0,2,45.5,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
1603,382900.0,2,36.0,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
1604,889000.0,4,72.93,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
1605,599999.0,2,53.34,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
1606,659000.0,2,53.0,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
1607,765000.0,4,95.0,Psie Pole,secondary,1233,0.32441200324412006,0.6796431467964315
1608,475000.0,2,43.94,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
1609,485669.0,1,39.89,Psie Pole,primary,1233,0.08110300081103002,0.6796431467964315
1610,515000.0,2,43.0,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
1611,446925.0,2,37.3,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
1612,725000.0,4,75.0,Krzyki,secondary,1802,0.22197558268590456,0.5477247502774695
1613,584640.0,1,33.6,Śródmieście,primary,804,0.12437810945273632,0.4092039800995025
1614,824262.0,2,37.91,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
1615,968559.0,4,84.26,Stare Miasto,primary,1133,0.353045013239188,0.5710503089143866
1616,521582.0,1,39.13,Krzyki,primary,1802,0.05549389567147614,0.5477247502774695
1617,876740.0,4,74.3,Śródmieście,primary,804,0.4975124378109453,0.4092039800995025
1618,889746.0,4,87.23,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
1619,817420.0,2,59.9,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
1620,630000.0,4,72.0,Krzyki,secondary,1802,0.22197558268590456,0.5477247502774695
1621,567600.0,2,47.0,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
1622,549780.0,2,47.6,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
1623,499000.0,1,51.6,Psie Pole,secondary,1233,0.08110300081103002,0.6796431467964315
1624,867083.0,5,100.08,Fabryczna,primary,1211,0.41288191577208916,0.4624277456647399
1625,288230.0,1,30.34,Krzyki,primary,1802,0.05549389567147614,0.5477247502774695
1626,563500.0,2,49.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
1627,889746.0,4,87.23,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
1628,614442.0,3,54.91,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
1629,749000.0,3,60.3,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
1630,765000.0,3,50.09,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
1631,580000.0,2,41.92,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
1632,699600.0,2,53.0,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
1633,648899.0,2,47.41,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
1634,544500.0,4,63.5,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
1635,505070.0,2,37.09,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
1636,880000.0,3,63.44,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
1637,460000.0,2,40.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
1638,688439.0,3,57.61,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
1639,840458.0,3,67.65,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
1640,649000.0,2,50.5,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
1641,999000.0,4,100.85,Stare Miasto,primary,1133,0.353045013239188,0.5710503089143866
1642,625000.0,3,63.0,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
1643,502400.0,2,37.9,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
1644,595000.0,2,47.8,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
1645,650000.0,3,56.82,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
1646,868598.0,3,64.7,Śródmieście,primary,804,0.3731343283582089,0.4092039800995025
1647,766640.0,2,59.2,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
1648,680254.0,2,71.74,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
1649,770000.0,3,63.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
1650,618970.0,3,56.27,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
1651,618970.0,3,56.27,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
1652,649000.0,2,48.0,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
1653,755811.0,3,62.6,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
1654,899000.0,4,72.0,Śródmieście,secondary,804,0.4975124378109453,0.4092039800995025
1655,799000.0,3,72.0,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
1656,663100.0,4,72.47,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
1657,588720.0,2,44.6,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
1658,588720.0,2,44.6,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
1659,859000.0,4,72.06,Fabryczna,secondary,1211,0.3303055326176713,0.4624277456647399
1660,879998.0,3,73.43,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
1661,299000.0,3,50.0,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
1662,579000.0,2,43.91,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
1663,684596.0,3,59.79,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
1664,583765.0,2,49.0,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
1665,694000.0,2,58.4,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
1666,1135000.0,2,60.09,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
1667,453000.0,2,47.0,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
1668,580000.0,3,47.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
1669,962308.0,2,42.58,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
1670,679000.0,3,60.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
1671,523397.0,4,63.05,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
1672,380000.0,2,49.52,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
1673,595476.0,2,50.04,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
1674,970000.0,3,64.94,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
1675,920000.0,3,73.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
1676,820202.0,3,61.4,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
1677,609720.0,2,50.81,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
1678,925000.0,3,99.14,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
1679,594000.0,2,45.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
1680,670255.0,2,50.97,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
1681,442624.0,2,34.58,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
1682,661711.0,3,61.9,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
1683,650000.0,2,49.51,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
1684,645000.0,3,62.0,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
1685,684085.0,4,58.22,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
1686,699622.0,4,59.29,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
1687,669000.0,3,63.0,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
1688,899000.0,2,72.0,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
1689,592225.0,2,47.0,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
1690,942378.0,3,53.43,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
1691,999900.0,4,93.33,Krzyki,secondary,1802,0.22197558268590456,0.5477247502774695
1692,640000.0,5,73.0,Psie Pole,secondary,1233,0.40551500405515,0.6796431467964315
1693,631594.0,2,51.77,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
1694,952200.0,2,61.0,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
1695,731875.0,3,62.6,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
1696,551924.0,3,51.63,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
1697,661797.0,3,52.11,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
1698,413049.0,3,46.4,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
1699,759000.0,3,60.36,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
1700,720000.0,2,80.24,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
1701,498000.0,2,46.19,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
1702,1150000.0,3,65.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
1703,666732.0,3,50.51,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
1704,934997.0,3,61.0,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
1705,725000.0,2,53.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
1706,670000.0,2,50.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
1707,519000.0,2,47.16,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
1708,583000.0,3,58.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
1709,423620.0,2,35.9,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
1710,725000.0,3,75.25,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
1711,649000.0,3,51.56,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
1712,830000.0,3,72.34,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
1713,650000.0,4,57.0,Krzyki,secondary,1802,0.22197558268590456,0.5477247502774695
1714,670848.0,4,70.0,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
1715,747450.0,3,66.44,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
1716,786160.0,3,63.4,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
1717,620400.0,2,50.04,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
1718,746825.0,4,73.29,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
1719,848944.0,4,95.85,Fabryczna,primary,1211,0.3303055326176713,0.4624277456647399
1720,551421.0,2,48.9,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
1721,459900.0,2,40.0,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
1722,529000.0,3,44.05,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
1723,766000.0,2,59.2,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
1724,717900.0,2,81.8,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
1725,689900.0,2,43.5,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
