,price,rooms,area,location1,market
1841,541000.0,1,36.0,Stare Miasto,primary
1842,853989.0,3,69.43,Fabryczna,primary
1843,720144.0,3,58.17,Krzyki,primary
1844,880000.0,2,77.0,Śródmieście,secondary
1845,630000.0,3,56.41,Krzyki,secondary
1846,997829.0,4,76.67,Stare Miasto,primary
1847,479000.0,2,29.1,Krzyki,secondary
1848,764060.0,3,66.44,Krzyki,primary
1849,529900.0,4,54.12,Fabryczna,secondary
1850,878220.0,3,73.8,Krzyki,primary
1851,620000.0,2,49.16,Psie Pole,secondary
1852,847000.0,3,84.82,Krzyki,secondary
1853,695000.0,4,54.45,Krzyki,secondary
1854,965900.0,4,74.3,Śródmieście,primary
1855,492630.0,2,39.8,Krzyki,primary
1856,1110120.0,3,84.1,Śródmieście,secondary
1857,524000.0,2,67.08,Fabryczna,secondary
1858,650000.0,2,57.3,Krzyki,secondary
1859,777000.0,2,47.19,Krzyki,secondary
1860,553040.0,2,44.6,Śródmieście,primary
1861,357000.0,2,34.0,Fabryczna,secondary
1862,598569.0,2,58.0,Psie Pole,primary
1863,460000.0,2,40.0,Śródmieście,secondary
1864,435955.0,3,46.0,Krzyki,primary
1865,589900.0,2,50.0,Stare Miasto,secondary
1866,918000.0,4,84.3,Stare Miasto,primary
1867,709000.0,3,54.53,Psie Pole,primary
1868,376509.0,2,34.88,Krzyki,primary
1869,917030.0,4,80.09,Krzyki,primary
1870,677300.0,3,52.1,Śródmieście,primary
1871,720412.0,3,64.38,Psie Pole,primary
1872,549000.0,2,61.14,Krzyki,secondary
1873,739000.0,2,54.07,Krzyki,primary
1874,459000.0,1,34.32,Psie Pole,secondary
1875,995052.0,2,49.26,Psie Pole,primary
1876,428000.0,2,36.0,Psie Pole,secondary
1877,596000.0,3,49.7,Krzyki,secondary
1878,659000.0,2,60.5,Krzyki,secondary
1879,629000.0,2,85.6,Krzyki,secondary
1880,521582.0,1,39.12,Krzyki,primary
1881,1134097.0,3,67.91,Psie Pole,primary
1882,515000.0,1,31.4,Śródmieście,primary
1883,699248.0,2,40.0,Śródmieście,primary
1884,540000.0,2,49.45,Psie Pole,secondary
1885,759572.0,3,62.26,Fabryczna,primary
1886,709000.0,2,41.66,Stare Miasto,primary
1887,850000.0,3,74.7,Krzyki,secondary
1888,679000.0,3,58.15,Psie Pole,primary
1889,450915.0,2,39.21,Krzyki,primary
1890,689316.0,2,37.87,Stare Miasto,primary
1891,599000.0,2,63.3,Śródmieście,secondary
1892,659000.0,3,50.54,Psie Pole,primary
1893,764999.0,3,50.04,Stare Miasto,secondary
1894,609290.0,2,42.02,Śródmieście,primary
1895,685000.0,3,92.0,Śródmieście,secondary
1896,564000.0,3,68.0,Śródmieście,secondary
1897,795000.0,2,40.0,Fabryczna,secondary
1898,722187.0,2,55.34,Fabryczna,primary
1899,620085.0,1,40.2,Śródmieście,primary
1900,859000.0,3,66.5,Krzyki,secondary
1901,755760.0,3,56.4,Krzyki,primary
1902,532000.0,2,36.6,Krzyki,primary
1903,637000.0,2,45.5,Krzyki,secondary
1904,689250.0,2,45.95,Śródmieście,primary
1905,650000.0,3,75.0,Stare Miasto,secondary
1906,957035.0,4,74.64,Stare Miasto,primary
1907,500954.0,2,39.3,Krzyki,primary
1908,362509.0,1,32.35,Krzyki,primary
1909,472750.0,2,41.0,Krzyki,primary
1910,699000.0,3,78.93,Psie Pole,secondary
1911,835960.0,4,67.0,Krzyki,primary
1912,819000.0,3,70.0,Stare Miasto,primary
1913,435000.0,1,31.12,Śródmieście,secondary
1914,599000.0,3,54.0,Krzyki,secondary
1915,549000.0,1,30.62,Stare Miasto,primary
1916,1059999.0,2,44.02,Śródmieście,secondary
1917,669999.0,3,72.0,Śródmieście,secondary
1918,589000.0,2,51.0,Fabryczna,secondary
1919,819000.0,4,73.79,Psie Pole,secondary
1920,645000.0,4,66.0,Krzyki,secondary
1921,449074.0,1,29.74,Fabryczna,primary
1922,882370.0,3,57.61,Stare Miasto,primary
1923,592937.0,2,44.75,Krzyki,primary
1924,432375.0,1,33.64,Psie Pole,primary
1925,709000.0,3,61.38,Psie Pole,primary
1926,855600.0,4,71.3,Krzyki,secondary
1927,780000.0,2,60.0,Stare Miasto,secondary
1928,510000.0,2,43.0,Fabryczna,secondary
1929,502400.0,2,37.9,Fabryczna,primary
1930,529000.0,4,55.0,Fabryczna,secondary
1931,999000.0,4,91.21,Psie Pole,secondary
1932,571648.0,3,44.66,Psie Pole,primary
1933,650000.0,3,56.0,Psie Pole,secondary
1934,836233.0,4,70.39,Krzyki,primary
1935,857460.0,3,69.43,Fabryczna,primary
1936,520000.0,3,44.0,Fabryczna,secondary
1937,673200.0,3,51.0,Fabryczna,primary
1938,800690.0,3,63.8,Fabryczna,primary
1939,589000.0,3,47.5,Stare Miasto,secondary
1940,463425.0,2,39.2,Krzyki,primary
1941,829000.0,4,72.93,Psie Pole,primary
1942,684006.0,3,58.74,Fabryczna,primary
1943,501890.0,2,39.3,Fabryczna,primary
1944,560000.0,2,51.0,Fabryczna,secondary
1945,589495.0,2,40.0,Stare Miasto,primary
1946,845000.0,2,50.0,Krzyki,secondary
1947,709000.0,2,41.66,Stare Miasto,primary
1948,759054.0,3,91.33,Krzyki,primary
1949,619900.0,3,54.47,Psie Pole,secondary
1950,471808.0,2,36.86,Psie Pole,primary
1951,619000.0,3,47.0,Fabryczna,secondary
1952,690000.0,2,52.7,Krzyki,secondary
1953,949000.0,3,67.81,Psie Pole,secondary
1954,867000.0,4,77.0,Stare Miasto,primary
1955,870000.0,3,71.93,Śródmieście,secondary
1956,806030.0,2,59.98,Krzyki,primary
1957,399998.0,1,33.81,Stare Miasto,secondary
1958,585000.0,3,82.3,Fabryczna,secondary
1959,475000.0,2,38.3,Śródmieście,secondary
1960,521049.0,2,38.14,Stare Miasto,primary
1961,599900.0,3,67.16,Krzyki,secondary
1962,711212.0,2,41.79,Stare Miasto,primary
1963,938962.0,4,76.65,Krzyki,primary
1964,440000.0,3,62.0,Stare Miasto,secondary
1965,663000.0,3,51.0,Fabryczna,primary
1966,445900.0,2,41.71,Fabryczna,primary
1967,650000.0,2,76.0,Śródmieście,secondary
1968,275000.0,2,32.85,Psie Pole,secondary
1969,1107265.0,4,92.24,Stare Miasto,primary
1970,779000.0,4,68.38,Psie Pole,primary
1971,445000.0,2,36.1,Stare Miasto,secondary
1972,970000.0,2,73.92,Stare Miasto,secondary
1973,579000.0,2,38.9,Stare Miasto,primary
1974,759002.0,4,67.9,Stare Miasto,secondary
1975,499900.0,3,57.45,Psie Pole,primary
1976,600000.0,3,63.0,Fabryczna,primary
1977,673200.0,2,51.0,Fabryczna,primary
1978,690900.0,4,62.8,Fabryczna,primary
1979,475000.0,2,63.42,Krzyki,secondary
1980,758100.0,3,79.8,Śródmieście,secondary
1981,1039130.0,4,78.97,Stare Miasto,primary
1982,435000.0,1,29.69,Stare Miasto,secondary
1983,625527.0,1,40.96,Stare Miasto,primary
1984,538508.0,2,44.14,Krzyki,primary
1985,803825.0,3,64.5,Krzyki,primary
1986,715403.0,3,63.31,Krzyki,primary
1987,832000.0,2,64.0,Stare Miasto,secondary
1988,699000.0,3,81.0,Krzyki,secondary
1989,710181.0,3,63.31,Krzyki,primary
1990,529000.0,2,45.0,Krzyki,primary
1991,560000.0,3,47.0,Krzyki,secondary
1992,999000.0,4,81.33,Psie Pole,secondary
1993,695400.0,3,62.62,Fabryczna,primary
1994,1124500.0,4,86.0,Śródmieście,secondary
1995,590000.0,3,58.0,Psie Pole,primary
1996,551924.0,3,51.63,Psie Pole,primary
1997,847092.0,2,38.68,Stare Miasto,primary
1998,870722.0,3,73.79,Krzyki,primary
1999,820000.0,2,60.0,Stare Miasto,secondary
2000,729000.0,3,60.5,Psie Pole,primary
2001,500000.0,2,52.7,Fabryczna,secondary
2002,768915.0,3,73.23,Krzyki,primary
2003,689800.0,1,50.0,Stare Miasto,secondary
2004,1112280.0,4,74.4,Śródmieście,primary
2005,629000.0,3,67.23,Krzyki,primary
2006,926900.0,4,71.3,Śródmieście,primary
2007,596000.0,3,67.0,Fabryczna,secondary
2008,789000.0,5,74.0,Śródmieście,secondary
2009,759003.0,3,63.9,Krzyki,secondary
2010,799000.0,2,47.55,Śródmieście,secondary
2011,679000.0,3,59.93,Psie Pole,primary
2012,648000.0,3,48.45,Krzyki,secondary
2013,538000.0,3,53.9,Stare Miasto,secondary
2014,755000.0,3,101.0,Śródmieście,secondary
2015,1068655.0,4,91.73,Krzyki,primary
2016,435000.0,2,33.0,Krzyki,secondary
2017,518000.0,6,89.31,Krzyki,primary
2018,702000.0,3,54.0,Krzyki,secondary
2019,748998.0,3,60.5,Psie Pole,primary
2020,848944.0,3,95.85,Fabryczna,primary
2021,720000.0,2,62.8,Krzyki,secondary
2022,603351.0,3,54.9,Psie Pole,primary
2023,833168.0,3,74.39,Fabryczna,primary
2024,669000.0,2,50.0,Stare Miasto,primary
2025,869000.0,4,77.3,Stare Miasto,primary
2026,700000.0,3,50.0,Stare Miasto,secondary
2027,895000.0,3,80.0,Krzyki,secondary
2028,531200.0,1,31.54,Śródmieście,primary
2029,699000.0,2,47.39,Krzyki,secondary
2030,530000.0,2,54.87,Śródmieście,secondary
2031,1269555.0,4,79.39,Stare Miasto,primary
2032,495000.0,3,45.0,Śródmieście,secondary
2033,629000.0,2,49.9,Stare Miasto,secondary
2034,799000.0,3,75.0,Psie Pole,secondary
2035,678000.0,3,57.0,Psie Pole,secondary
2036,1115900.0,4,69.75,Krzyki,secondary
2037,449000.0,1,31.0,Krzyki,secondary
2038,675000.0,3,60.1,Psie Pole,primary
2039,671167.0,3,60.52,Krzyki,primary
2040,722303.0,3,49.9,Śródmieście,primary
2041,999000.0,4,78.52,Śródmieście,secondary
2042,573598.0,2,45.0,Fabryczna,primary
2043,670000.0,4,64.0,Stare Miasto,secondary
2044,519999.0,3,46.0,Krzyki,secondary
2045,596232.0,2,47.32,Śródmieście,secondary
2046,667008.0,2,47.9,Śródmieście,primary
2047,702812.0,3,56.77,Krzyki,primary
2048,709000.0,4,65.81,Psie Pole,primary
2049,1005300.0,3,80.01,Śródmieście,primary
2050,869000.0,4,62.65,Fabryczna,secondary
2051,483818.0,3,51.47,Krzyki,primary
2052,670000.0,4,72.0,Śródmieście,secondary
2053,699900.0,3,80.2,Krzyki,secondary
2054,869000.0,3,73.5,Stare Miasto,secondary
2055,408000.0,2,37.06,Psie Pole,primary
2056,669000.0,3,52.66,Psie Pole,primary
2057,446925.0,2,37.3,Krzyki,primary
2058,590000.0,2,50.5,Psie Pole,secondary
2059,431137.0,3,45.89,Krzyki,primary
2060,822710.0,4,64.4,Krzyki,primary
2061,435000.0,1,32.0,Krzyki,secondary
2062,585000.0,5,86.0,Krzyki,secondary
2063,619710.0,3,59.02,Fabryczna,primary
2064,659000.0,2,51.82,Stare Miasto,secondary
2065,669000.0,2,58.24,Stare Miasto,secondary
2066,650000.0,3,57.6,Fabryczna,secondary
2067,599000.0,3,56.53,Krzyki,primary
2068,1180000.0,3,97.21,Stare Miasto,secondary
2069,590000.0,2,41.64,Krzyki,secondary
2070,517000.0,2,45.5,Psie Pole,primary
2071,940000.0,3,60.0,Śródmieście,primary
2072,789000.0,3,70.97,Stare Miasto,primary
2073,630000.0,3,61.5,Krzyki,secondary
2074,740000.0,3,53.78,Krzyki,primary
2075,850000.0,3,85.0,Fabryczna,secondary
2076,756006.0,4,73.47,Krzyki,primary
2077,779713.0,3,54.68,Stare Miasto,primary
2078,998318.0,4,73.19,Stare Miasto,primary
2079,840000.0,3,60.94,Krzyki,secondary
2080,827016.0,2,38.02,Stare Miasto,primary
2081,899750.0,4,85.22,Krzyki,primary
2082,699000.0,2,50.04,Psie Pole,secondary
2083,472000.0,2,41.0,Krzyki,primary
2084,700000.0,3,60.0,Krzyki,secondary
2085,992200.0,4,65.6,Śródmieście,primary
2086,850000.0,3,83.0,Krzyki,secondary
2087,660000.0,2,45.0,Krzyki,secondary
2088,689000.0,3,63.82,Psie Pole,primary
2089,529000.0,1,30.68,Stare Miasto,primary
2090,849900.0,5,95.0,Psie Pole,primary
2091,729708.0,3,61.32,Psie Pole,primary
2092,774787.0,4,72.41,Krzyki,primary
2093,594001.0,2,45.01,Stare Miasto,secondary
2094,531480.0,2,45.6,Fabryczna,primary
2095,705550.0,3,58.07,Krzyki,primary
2096,757050.0,2,36.0,Stare Miasto,secondary
2097,998998.0,3,93.01,Stare Miasto,secondary
2098,763680.0,2,59.2,Fabryczna,primary
2099,689000.0,3,56.36,Psie Pole,primary
2100,660972.0,3,57.98,Psie Pole,primary
2101,537344.0,2,41.98,Psie Pole,primary
2102,535000.0,2,39.0,Krzyki,secondary
2103,595000.0,3,47.0,Fabryczna,secondary
2104,726000.0,3,67.06,Psie Pole,secondary
2105,445000.0,2,36.0,Stare Miasto,secondary
2106,515000.0,1,32.0,Stare Miasto,secondary
2107,635000.0,3,51.0,Krzyki,secondary
2108,463000.0,3,47.84,Psie Pole,primary
2109,757278.0,2,39.7,Śródmieście,primary
2110,850000.0,3,83.0,Fabryczna,secondary
2111,729000.0,2,52.7,Stare Miasto,secondary
2112,589000.0,2,56.9,Psie Pole,secondary
2113,859000.0,3,65.0,Krzyki,secondary
2114,836000.0,7,88.0,Krzyki,secondary
2115,489000.0,1,30.5,Stare Miasto,primary
2116,926900.0,3,71.3,Śródmieście,primary
2117,496604.0,2,43.6,Psie Pole,primary
2118,616161.0,3,67.71,Fabryczna,primary
2119,889000.0,4,77.06,Psie Pole,primary
2120,699000.0,3,57.55,Stare Miasto,primary
2121,565000.0,2,38.0,Krzyki,secondary
2122,825000.0,2,68.95,Krzyki,secondary
2123,599000.0,2,40.0,Krzyki,secondary
2124,727790.0,5,52.0,Psie Pole,secondary
2125,649351.0,3,51.13,Krzyki,primary
2126,517000.0,1,36.0,Krzyki,primary
2127,660000.0,3,65.0,Śródmieście,secondary
2128,507337.0,2,48.0,Fabryczna,primary
2129,782676.0,4,73.0,Psie Pole,primary
2130,819000.0,3,52.15,Krzyki,secondary
2131,729000.0,3,60.3,Psie Pole,primary
2132,734597.0,2,79.84,Fabryczna,primary
2133,640000.0,2,45.0,Krzyki,secondary
2134,830800.0,3,67.0,Stare Miasto,primary
2135,720180.0,3,64.4,Psie Pole,primary
2136,460000.0,2,40.0,Śródmieście,secondary
2137,565000.0,2,55.0,Śródmieście,secondary
2138,780000.0,3,87.0,Śródmieście,secondary
2139,658000.0,3,58.2,Stare Miasto,secondary
2140,589000.0,2,53.84,Śródmieście,secondary
2141,648000.0,2,80.24,Stare Miasto,secondary
2142,978570.0,4,74.7,Krzyki,primary
2143,878900.0,4,95.87,Fabryczna,primary
2144,963594.0,5,94.47,Krzyki,primary
2145,659130.0,3,51.9,Krzyki,primary
2146,795693.0,3,55.34,Stare Miasto,primary
2147,799000.0,4,65.96,Psie Pole,primary
2148,950000.0,3,65.0,Krzyki,secondary
2149,390000.0,2,48.55,Krzyki,secondary
2150,699999.0,2,53.88,Krzyki,secondary
2151,992200.0,4,65.6,Śródmieście,primary
2152,518132.0,2,56.38,Krzyki,primary
2153,729000.0,3,54.0,Psie Pole,secondary
2154,870840.0,3,73.8,Krzyki,primary
2155,694000.0,2,51.69,Fabryczna,secondary
2156,790000.0,3,61.48,Stare Miasto,secondary
2157,481000.0,1,33.2,Krzyki,secondary
2158,532530.0,2,36.6,Krzyki,primary
2159,983061.0,1,37.81,Stare Miasto,primary
2160,520000.0,2,40.0,Krzyki,secondary
2161,755000.0,2,64.7,Krzyki,secondary
2162,869000.0,3,82.0,Fabryczna,secondary
2163,499000.0,1,30.0,Krzyki,secondary
2164,825000.0,3,70.99,Stare Miasto,primary
2165,992200.0,4,65.6,Śródmieście,primary
2166,725000.0,3,77.0,Krzyki,secondary
2167,496896.0,2,38.82,Psie Pole,primary
2168,629000.0,3,63.0,Psie Pole,secondary
2169,687619.0,2,52.49,Fabryczna,primary
2170,785273.0,3,73.39,Krzyki,primary
2171,590000.0,2,46.72,Krzyki,secondary
2172,697202.0,3,57.62,Krzyki,primary
2173,565000.0,2,39.0,Krzyki,secondary
2174,671715.0,3,58.41,Krzyki,primary
2175,600780.0,3,63.24,Psie Pole,primary
2176,800416.0,3,62.18,Stare Miasto,primary
2177,729000.0,3,52.61,Psie Pole,secondary
2178,1018994.0,5,77.5,Śródmieście,primary
2179,599999.0,1,38.7,Stare Miasto,primary
2180,904000.0,4,77.38,Psie Pole,primary
2181,622046.0,2,48.98,Fabryczna,primary
2182,459900.0,2,40.0,Śródmieście,secondary
2183,920000.0,3,73.0,Krzyki,secondary
2184,699000.0,3,60.3,Psie Pole,primary
2185,670000.0,2,53.4,Stare Miasto,secondary
2186,399999.0,2,40.0,Śródmieście,secondary
2187,561700.0,1,31.49,Śródmieście,primary
2188,879000.0,4,84.37,Stare Miasto,primary
2189,675033.0,4,77.59,Fabryczna,primary
2190,609450.0,3,59.75,Fabryczna,primary
2191,629090.0,3,57.19,Psie Pole,primary
2192,630000.0,3,51.7,Fabryczna,secondary
2193,549000.0,1,34.59,Stare Miasto,primary
2194,635000.0,3,63.0,Krzyki,secondary
2195,499000.0,2,46.11,Fabryczna,secondary
2196,595000.0,3,47.0,Fabryczna,secondary
2197,533999.0,3,56.74,Psie Pole,primary
2198,638999.0,3,48.98,Psie Pole,primary
2199,666390.0,3,61.76,Krzyki,primary
2200,679000.0,3,59.93,Psie Pole,primary
2201,999000.0,4,92.39,Stare Miasto,primary
2202,1216000.0,4,87.0,Stare Miasto,primary
2203,397340.0,2,38.3,Psie Pole,primary
2204,554506.0,3,58.99,Psie Pole,primary
2205,666655.0,3,57.97,Krzyki,primary
2206,519885.0,1,35.0,Krzyki,secondary
2207,581550.0,2,38.77,Krzyki,primary
2208,1274280.0,4,77.7,Śródmieście,primary
2209,567688.0,2,46.57,Psie Pole,primary
2210,544900.0,3,54.31,Fabryczna,primary
2211,623435.0,3,59.8,Krzyki,primary
2212,543158.0,3,54.92,Psie Pole,primary
2213,653500.0,2,46.7,Fabryczna,secondary
2214,809000.0,4,64.73,Psie Pole,primary
2215,1260000.0,3,72.0,Psie Pole,secondary
2216,670000.0,3,61.3,Krzyki,secondary
2217,630000.0,3,75.61,Stare Miasto,secondary
2218,1048903.0,4,98.12,Krzyki,primary
2219,992148.0,4,85.53,Krzyki,primary
2220,1018000.0,4,77.5,Psie Pole,primary
2221,855600.0,4,71.3,Śródmieście,primary
2222,860000.0,4,80.5,Fabryczna,secondary
2223,395000.0,1,36.0,Śródmieście,secondary
2224,692837.0,3,56.42,Krzyki,primary
2225,1083750.0,3,52.86,Stare Miasto,primary
2226,746850.0,3,53.1,Śródmieście,primary
2227,651700.0,4,70.16,Psie Pole,primary
2228,648318.0,3,56.87,Psie Pole,primary
2229,735000.0,3,70.0,Śródmieście,secondary
2230,544941.0,2,45.13,Fabryczna,primary
2231,899000.0,3,68.5,Psie Pole,secondary
2232,454848.0,1,32.0,Krzyki,primary
2233,529000.0,1,30.67,Stare Miasto,primary
2234,650000.0,3,66.53,Psie Pole,secondary
2235,932484.0,3,52.86,Stare Miasto,primary
2236,579646.0,2,47.59,Krzyki,primary
2237,491000.0,1,39.5,Śródmieście,secondary
2238,390000.0,2,48.0,Psie Pole,secondary
2239,590548.0,2,45.08,Fabryczna,primary
2240,761650.0,4,68.1,Krzyki,primary
2241,700000.0,3,71.0,Fabryczna,secondary
2242,612135.0,3,54.9,Psie Pole,primary
2243,689000.0,2,53.0,Śródmieście,primary
2244,677900.0,3,77.07,Fabryczna,primary
2245,698500.0,4,73.2,Fabryczna,secondary
2246,1275112.0,3,84.0,Krzyki,secondary
2247,599000.0,2,38.87,Krzyki,secondary
2248,573500.0,1,31.48,Stare Miasto,primary
2249,786865.0,3,64.55,Psie Pole,primary
2250,464900.0,2,48.41,Fabryczna,primary
2251,937000.0,3,86.0,Krzyki,primary
2252,631000.0,2,47.5,Krzyki,primary
2253,599000.0,3,59.0,Krzyki,secondary
2254,776000.0,3,55.38,Stare Miasto,primary
2255,1200000.0,3,86.0,Śródmieście,secondary
2256,583045.0,2,60.82,Fabryczna,primary
2257,530000.0,3,54.0,Stare Miasto,secondary
2258,427201.0,3,51.6,Krzyki,primary
2259,919000.0,3,80.0,Fabryczna,secondary
2260,450000.0,2,45.5,Psie Pole,secondary
2261,699000.0,3,66.2,Psie Pole,primary
2262,569900.0,2,67.48,Fabryczna,secondary
2263,649000.0,3,64.59,Psie Pole,secondary
2264,629000.0,3,67.3,Śródmieście,secondary
2265,536268.0,2,38.86,Krzyki,primary
2266,501890.0,2,39.3,Fabryczna,primary
2267,430000.0,2,47.0,Krzyki,secondary
2268,999900.0,4,93.0,Krzyki,secondary
2269,1098555.0,4,86.5,Śródmieście,primary
2270,637006.0,2,45.9,Krzyki,secondary
2271,828400.0,3,64.1,Fabryczna,primary
2272,429000.0,2,45.21,Fabryczna,secondary
2273,570000.0,2,37.23,Krzyki,secondary
2274,748946.0,3,63.47,Krzyki,primary
2275,498000.0,2,46.11,Fabryczna,secondary
2276,620000.0,2,59.6,Śródmieście,secondary
2277,660000.0,2,50.0,Stare Miasto,primary
2278,740000.0,2,49.0,Fabryczna,secondary
2279,550000.0,2,50.0,Krzyki,secondary
2280,588288.0,2,45.96,Psie Pole,primary
2281,1199001.0,4,100.85,Stare Miasto,primary
2282,678400.0,3,53.0,Krzyki,primary
2283,649000.0,3,62.0,Stare Miasto,secondary
2284,465000.0,2,48.6,Psie Pole,secondary
2285,802000.0,3,68.89,Stare Miasto,primary
2286,443613.0,3,50.99,Krzyki,primary
2287,669000.0,3,63.0,Fabryczna,secondary
2288,549000.0,2,49.0,Stare Miasto,secondary
2289,947000.0,3,60.0,Śródmieście,primary
2290,788000.0,2,47.19,Krzyki,secondary
2291,499000.0,2,44.0,Stare Miasto,secondary
2292,630000.0,4,71.45,Krzyki,secondary
2293,621250.0,3,50.0,Stare Miasto,primary
2294,549000.0,2,44.8,Psie Pole,primary
2295,368340.0,2,35.08,Krzyki,primary
2296,690000.0,3,52.0,Fabryczna,secondary
2297,663100.0,4,72.47,Psie Pole,primary
2298,763800.0,3,57.0,Krzyki,primary
2299,799000.0,5,74.0,Śródmieście,secondary
2300,541260.0,2,37.2,Krzyki,primary
2301,640000.0,3,72.0,Krzyki,secondary
2302,534204.0,1,37.62,Krzyki,primary
2303,666000.0,3,61.76,Krzyki,primary
2304,677558.0,3,53.86,Krzyki,primary
2305,585726.0,2,47.62,Fabryczna,primary
2306,699000.0,3,70.54,Fabryczna,secondary
2307,660000.0,3,57.98,Psie Pole,primary
2308,619987.0,4,74.25,Psie Pole,primary
2309,508815.0,2,39.3,Krzyki,primary
2310,620000.0,3,54.5,Psie Pole,secondary
2311,506099.0,3,54.0,Krzyki,primary
2312,949999.0,3,74.0,Krzyki,secondary
2313,435000.0,2,42.0,Fabryczna,secondary
2314,1012700.0,3,73.15,Śródmieście,primary
2315,971998.0,4,71.33,Stare Miasto,primary
2316,612250.0,2,48.98,Fabryczna,primary
2317,1150000.0,4,87.71,Stare Miasto,secondary
2318,1026917.0,4,83.83,Fabryczna,primary
2319,553536.0,1,38.44,Krzyki,primary
2320,1230000.0,4,84.0,Stare Miasto,primary
2321,799000.0,4,72.66,Fabryczna,secondary
2322,550000.0,3,57.0,Fabryczna,secondary
2323,769000.0,3,58.0,Krzyki,secondary
2324,689000.0,3,56.36,Psie Pole,primary
2325,558000.0,2,36.84,Fabryczna,primary
2326,850000.0,3,90.0,Krzyki,secondary
2327,1002472.0,4,86.42,Krzyki,primary
2328,1118800.0,3,93.86,Stare Miasto,secondary
2329,679630.0,2,51.1,Krzyki,primary
2330,995000.0,4,69.0,Krzyki,secondary
2331,535000.0,2,35.36,Fabryczna,secondary
2332,1149500.0,4,94.0,Fabryczna,secondary
2333,1034586.0,2,43.47,Stare Miasto,primary
2334,675000.0,2,68.02,Śródmieście,secondary
2335,795000.0,3,58.2,Śródmieście,secondary
2336,971998.0,4,71.33,Stare Miasto,primary
2337,699000.0,3,77.6,Śródmieście,secondary
2338,430000.0,1,32.4,Śródmieście,secondary
2339,600000.0,2,46.59,Psie Pole,secondary
2340,749000.0,3,67.0,Krzyki,secondary
2341,970000.0,3,85.6,Fabryczna,secondary
2342,540000.0,2,43.0,Fabryczna,primary
2343,619900.0,2,58.0,Krzyki,secondary
2344,789000.0,4,65.1,Fabryczna,secondary
2345,754321.0,4,63.0,Krzyki,secondary
2346,599999.0,3,61.12,Stare Miasto,secondary
2347,480000.0,1,38.49,Śródmieście,secondary
2348,818700.0,4,70.6,Krzyki,primary
2349,630000.0,2,51.28,Psie Pole,secondary
2350,494900.0,2,44.5,Krzyki,primary
2351,669269.0,2,49.84,Stare Miasto,primary
2352,649999.0,2,55.46,Fabryczna,secondary
2353,549000.0,1,30.62,Stare Miasto,primary
2354,870000.0,4,77.3,Stare Miasto,primary
2355,593255.0,3,51.1,Fabryczna,primary
2356,529000.0,2,53.2,Fabryczna,secondary
2357,732550.0,3,50.0,Śródmieście,primary
2358,626133.0,3,55.41,Psie Pole,primary
2359,680000.0,2,60.0,Śródmieście,secondary
2360,259710.0,1,30.34,Krzyki,primary
2361,620000.0,3,53.0,Fabryczna,secondary
2362,499999.0,2,46.2,Fabryczna,secondary
2363,626296.0,2,51.76,Krzyki,primary
2364,777193.0,3,50.0,Stare Miasto,primary
2365,498000.0,2,38.0,Śródmieście,secondary
2366,564999.0,3,48.83,Stare Miasto,secondary
2367,498000.0,2,45.23,Stare Miasto,secondary
2368,629000.0,2,40.0,Krzyki,secondary
2369,525000.0,2,43.0,Psie Pole,primary
2370,724746.0,3,61.16,Krzyki,primary
2371,519885.0,1,35.0,Stare Miasto,secondary
